Unnamed: 0,ID,int_rc,NoPaiFull,NoPaidLoan,NewLoanApplication,monto_cobrar,acepta,pagado
356,10357,0.24,0.1653138,0.227763283974265,34955.0,48587.4,1,40555.23227388
357,10358,0.24,0.16443698,0.226317491887087,199962.0,277947.2,1,232242.40183254398
358,10359,0.26,0.0,0.0,42860.0,60432.6,0,60432.6
359,10360,0.24,0.15680583,0.2138614223340752,240220.0,333905.8,1,281547.423889186
360,10361,0.23,0.0,0.0,117705.0,162432.9,0,162432.9
361,10362,0.23,0.15120988,0.2048696820363555,76447.0,105496.9,1,89544.72641062799
362,10363,0.24,0.16729848,0.2310470767484609,276606.0,384482.3,1,320158.995623096
363,10364,0.24,0.16554284,0.2281414494663812,153370.0,213184.3,1,177893.16553458798
364,10365,0.25,0.0,0.0,36965.0,51751.0,0,51751.0
365,10366,0.21,0.15028252,0.2033910117984154,36332.0,49411.5,1,41985.81526302
366,10367,0.24,0.1650001,0.2272456739216376,84398.0,117313.2,1,97956.51026868
367,10368,0.23,0.15286005,0.2075088744191559,17332.0,23918.2,1,20262.06275209
368,10369,0.24,0.0,0.0,145710.0,202536.9,0,202536.9
369,10370,0.24,0.0,0.0,69300.0,96327.0,0,96327.0
370,10371,0.22,0.16097826,0.2206438643651831,104180.0,142726.6,1,119750.720276284
371,10372,0.25,0.0,0.0,19474.0,27263.6,0,27263.6
372,10373,0.22,0.15192373,0.2060101145148183,136040.0,186374.8,1,158060.045205996
373,10374,0.27,0.0,0.0,9330.0,13248.6,0,13248.6
374,10375,0.25,0.0,0.0,38588.0,54023.2,0,54023.2
375,10376,0.24,0.0,0.0,339394.0,471757.7,0,471757.7
376,10377,0.25,0.0,0.0,103856.0,145398.4,0,145398.4
377,10378,0.23,0.16157502,0.2216194381517593,187396.0,258606.5,1,216822.14959036998
378,10379,0.23,0.1577942,0.2154619809077543,83736.0,115555.7,1,97321.68076306
379,10380,0.23,0.16951273,0.2347292325143045,47096.0,64992.5,1,53975.443895475
380,10381,0.24,0.16852267,0.2330804022041107,199862.0,277808.2,1,230991.220388106
381,10382,0.24,0.16269264,0.223450246514016,16035.0,22288.6,1,18662.408824096
382,10383,0.24,0.0,0.0,28380.0,39448.2,0,39448.2
383,10384,0.23,0.16560812,0.2282492705945316,393740.0,543361.2,1,453376.173187056
384,10385,0.24,0.16987857,0.2353394918379592,353664.0,491593.0,1,408081.88413798995
385,10386,0.24,0.1687571,0.2334704633266641,35136.0,48839.0,1,40597.0719931
386,10387,0.23,0.15244031,0.2068365904706959,84885.0,117141.3,1,99284.243914197
387,10388,0.25,0.16061732,0.220054478608017,23080.0,32312.0,1,27122.133156159998
388,10389,0.23,0.1553816,0.2115616235687028,203302.0,280556.8,1,236963.43552511997
389,10390,0.24,0.0,0.0,21680.0,30135.2,0,30135.2
390,10391,0.26,0.0,0.0,65502.0,92357.8,0,92357.8
391,10392,0.22,0.16611373,0.2290849440415896,36242.0,49651.5,1,41403.704134905005
392,10393,0.25,0.0,0.0,182469.0,255456.6,0,255456.6
393,10394,0.23,0.1644101,0.2262732172803908,79194.0,109287.7,1,91319.69831423
394,10395,0.23,0.15971518,0.2185835714609244,211239.0,291509.8,1,244951.25982123596
395,10396,0.22,0.16031317,0.2195582196995991,129584.0,177530.1,1,149069.686898583
396,10397,0.26,0.0,0.0,22940.0,32345.4,0,32345.4
397,10398,0.24,0.15859428,0.2167603780967878,14560.0,20238.4,1,17028.705523648
398,10399,0.26,0.0,0.0,175428.0,247353.5,0,247353.5
399,10400,0.25,0.0,0.0,284768.0,398675.2,0,398675.2
400,10401,0.26,0.0,0.0,21618.0,30481.4,0,30481.4
401,10402,0.23,0.16958398,0.2348480427918526,93270.0,128712.6,1,106885.005015852
402,10403,0.23,0.15006122,0.2030386270879414,114513.0,158027.9,1,134314.040531962
403,10404,0.24,0.0,0.0,150088.0,208622.3,0,208622.3
404,10405,0.24,0.16787203,0.2319989730666066,246031.0,341983.1,1,284573.70277730696
405,10406,0.27,0.0,0.0,183312.0,260303.0,0,260303.0
406,10407,0.26,0.0,0.0,89796.0,126612.4,0,126612.4
407,10408,0.24,0.0,0.0,131887.0,183322.9,0,183322.9
408,10409,0.25,0.1614075,0.221345438934882,258640.0,362096.0,1,303650.98988
409,10410,0.23,0.16430612,0.2261019764797128,240680.0,332138.4,1,277566.02819299203
410,10411,0.23,0.1554148,0.2116151455175864,30753.0,42439.1,1,35843.43576132
411,10412,0.25,0.0,0.0,72680.0,101752.0,0,101752.0
412,10413,0.23,0.15478079,0.2105937801626634,296316.0,408916.1,1,345623.74299828097
413,10414,0.25,0.16214627,0.2225546104568873,28800.0,40320.0,1,33782.2623936
414,10415,0.23,0.0,0.0,124728.0,172124.6,0,172124.6
415,10416,0.25,0.0,0.0,105468.0,147655.2,0,147655.2
416,10417,0.25,0.0,0.0,105525.0,147735.0,0,147735.0
417,10418,0.24,0.15360717,0.2087071620160108,398960.0,554554.4,1,469370.86800495203
418,10419,0.24,0.16266856,0.223410748795005,46506.0,64643.3,1,54127.867475352
419,10420,0.23,0.15960498,0.2184041107240259,29460.0,40654.8,1,34166.091459096
420,10421,0.23,0.16939229,0.234528443637972,179256.0,247373.3,1,205470.170228143
421,10422,0.24,0.0,0.0,38472.0,53476.1,0,53476.1
422,10423,0.22,0.15158658,0.2054712512680434,47460.0,65020.2,1,55164.01025108399
423,10424,0.24,0.0,0.0,94176.0,130904.6,0,130904.6
424,10425,0.24,0.0,0.0,146700.0,203913.0,0,203913.0
425,10426,0.24,0.16789702,0.2320404777302924,49704.0,69088.6,1,57488.829944028
426,10427,0.22,0.16627288,0.2293481972854618,303904.0,416348.5,1,347121.03582132
427,10428,0.25,0.0,0.0,186645.0,261303.0,0,261303.0
428,10429,0.24,0.0,0.0,108528.0,150853.9,0,150853.9
429,10430,0.24,0.15827112,0.2162356458530921,116040.0,161295.6,1,135767.164736928
430,10431,0.24,0.16475742,0.2268455147485415,102130.0,141960.7,1,118571.62132660602
431,10432,0.23,0.15514602,0.2111819642490172,210254.0,290150.5,1,245134.80472399
432,10433,0.25,0.0,0.0,369398.0,517157.2,0,517157.2
433,10434,0.24,0.0,0.0,107992.0,150108.9,0,150108.9
434,10435,0.26,0.0,0.0,31089.0,43835.5,0,43835.5
435,10436,0.25,0.15058923,0.2038797018078779,273809.0,383332.6,1,325606.83893210196
436,10437,0.26,0.0,0.0,310128.0,437280.5,0,437280.5
437,10438,0.23,0.16146512,0.2214396710605528,214332.0,295778.2,1,248020.337443616
438,10439,0.26,0.0,0.0,63480.0,89506.8,0,89506.8
439,10440,0.24,0.16769192,0.2316999109272133,254310.0,353490.9,1,294213.332276472
440,10441,0.26,0.0,0.0,37468.0,52829.9,0,52829.9
441,10442,0.26,0.0,0.0,23432.0,33039.1,0,33039.1
442,10443,0.23,0.16121866,0.2210366995050224,299232.0,412940.2,1,346366.53429586795
443,10444,0.24,0.0,0.0,59080.0,82121.2,0,82121.2
444,10445,0.24,0.1652824,0.2277114559462984,356364.0,495346.0,1,413474.0242896
445,10446,0.24,0.16654518,0.2297988474048298,49584.0,68921.8,1,57443.206413076005
446,10447,0.22,0.0,0.0,111480.0,152727.6,0,152727.6
447,10448,0.23,0.1672593,0.2309820992296882,61740.0,85201.2,1,70950.50692884
448,10449,0.25,0.0,0.0,170920.0,239288.0,0,239288.0
449,10450,0.25,0.0,0.0,135905.0,190267.0,0,190267.0
450,10451,0.23,0.1653664,0.2278501129118215,58305.0,80460.9,1,67155.37062624
451,10452,0.24,0.0,0.0,85446.0,118769.9,0,118769.9
452,10453,0.25,0.0,0.0,214280.0,299992.0,0,299992.0
453,10454,0.24,0.16347416,0.2247333854026554,91788.0,127585.3,1,106728.400254152
454,10455,0.22,0.15663242,0.2135809903909276,30834.0,42242.6,1,35626.039334908
455,10456,0.24,0.16164199,0.2217290063227285,97092.0,134957.9,1,113143.036477779
456,10457,0.25,0.0,0.0,163955.0,229537.0,0,229537.0
457,10458,0.24,0.15478125,0.2105945206492401,93955.0,130597.4,1,110383.37118125
458,10459,0.25,0.0,0.0,224256.0,313958.4,0,313958.4
459,10460,0.24,0.0,0.0,125444.0,174367.2,0,174367.2
460,10461,0.25,0.0,0.0,99398.0,139157.2,0,139157.2
461,10462,0.25,0.0,0.0,32832.0,45964.8,0,45964.8
462,10463,0.23,0.16419768,0.225923436058421,125818.0,173628.8,1,145119.353858816
463,10464,0.23,0.1529634,0.2076745089881592,41785.0,57663.3,1,48842.925576780006
464,10465,0.24,0.16991334,0.2353975198204004,272244.0,378419.2,1,314120.729807872
465,10466,0.25,0.0,0.0,82725.0,115815.0,0,115815.0
466,10467,0.25,0.0,0.0,19965.0,27951.0,0,27951.0
467,10468,0.23,0.1612873,0.2211489047441394,122460.0,168994.8,1,141738.08499396
468,10469,0.25,0.0,0.0,288541.0,403957.4,0,403957.4
469,10470,0.23,0.16522445,0.2276158154128975,104531.0,144252.8,1,120418.71045904
470,10471,0.24,0.0,0.0,416829.0,579392.3,0,579392.3
471,10472,0.25,0.0,0.0,63322.0,88650.8,0,88650.8
472,10473,0.24,0.16936669,0.2344857726690492,44352.0,61649.3,1,51207.96211818301
473,10474,0.25,0.0,0.0,88968.0,124555.2,0,124555.2
474,10475,0.24,0.16074133,0.2202569197170165,17904.0,24886.6,1,20886.294816822
475,10476,0.24,0.16705738,0.230647324782108,120267.0,167171.1,1,139243.934022282
476,10477,0.22,0.15804487,0.2158685113065348,169720.0,232516.4,1,195768.375789132
477,10478,0.24,0.0,0.0,284520.0,395482.8,0,395482.8
478,10479,0.24,0.15363763,0.2087560609529461,17380.0,24158.2,1,20446.591406934
479,10480,0.23,0.0,0.0,34928.0,48200.6,0,48200.6
480,10481,0.25,0.0,0.0,70755.0,99057.0,0,99057.0
481,10482,0.24,0.16727889,0.2310145872247671,101860.0,141585.4,1,117901.151447794
482,10483,0.25,0.0,0.0,21588.0,30223.2,0,30223.2
483,10484,0.24,0.15924977,0.217825971335149,34506.0,47963.3,1,40325.15550655901
484,10485,0.25,0.0,0.0,330106.0,462148.4,0,462148.4
485,10486,0.25,0.0,0.0,32747.0,45845.8,0,45845.8
486,10487,0.25,0.0,0.0,34640.0,48496.0,0,48496.0
487,10488,0.25,0.0,0.0,117467.0,164453.8,0,164453.8
488,10489,0.24,0.1598502,0.2188035157539761,159876.0,222227.6,1,186704.47369448002
489,10490,0.25,0.0,0.0,79620.0,111468.0,0,111468.0
490,10491,0.22,0.15014943,0.2031790653502767,198850.0,272424.5,1,231520.116606965
491,10492,0.22,0.15014833,0.2031773138717253,73485.0,100674.4,1,85558.306966248
492,10493,0.24,0.16756846,0.2314949875637822,291940.0,405796.6,1,337797.88866476394
493,10494,0.24,0.1564015,0.2132077344850659,15432.0,21450.5,1,18095.60962425
494,10495,0.25,0.0,0.0,278895.0,390453.0,0,390453.0
495,10496,0.23,0.1680714,0.2323301663147534,54474.0,75174.1,1,62539.483769260005
496,10497,0.22,0.16373345,0.2251596306225569,185280.0,253833.6,1,212272.54894608
497,10498,0.22,0.16339684,0.224606330676542,30324.0,41543.9,1,34755.758018724
498,10499,0.25,0.0,0.0,57610.0,80654.0,0,80654.0
499,10500,0.23,0.15857515,0.2167293044649205,239358.0,330314.0,1,277934.4079029
500,10501,0.26,0.0,0.0,191830.0,270480.3,0,270480.3
501,10502,0.25,0.0,0.0,211092.0,295528.8,0,295528.8
502,10503,0.24,0.16603075,0.2289477249910593,172414.0,239655.5,1,199865.317593375
503,10504,0.25,0.0,0.0,332241.0,465137.4,0,465137.4
504,10505,0.23,0.16080914,0.2203676419926689,29169.0,40253.2,1,33780.11752575199
505,10506,0.22,0.15914705,0.2176588754311918,308370.0,422466.9,1,355232.539142355
506,10507,0.26,0.0,0.0,229976.0,324266.2,0,324266.2
507,10508,0.25,0.0,0.0,41103.0,57544.2,0,57544.2
508,10509,0.27,0.0,0.0,58765.0,83446.3,0,83446.3
509,10510,0.24,0.1653945,0.2278965031982175,156611.0,217689.3,1,181684.68707115
510,10511,0.23,0.16490225,0.2270842994128532,21696.0,29940.5,1,25003.244183875
511,10512,0.25,0.0,0.0,147520.0,206528.0,0,206528.0
512,10513,0.26,0.0,0.0,99936.0,140909.8,0,140909.8
513,10514,0.26,0.0,0.0,57636.0,81266.8,0,81266.8
514,10515,0.23,0.16812123,0.2324129686588827,121788.0,168067.4,1,139811.701989098
515,10516,0.23,0.1585612,0.2167066458071581,128808.0,177755.0,1,149569.95389399998
516,10517,0.24,0.1655808,0.228204144871067,282131.0,392162.1,1,327227.58575232
517,10518,0.26,0.0,0.0,177800.0,250698.0,0,250698.0
518,10519,0.24,0.15209627,0.2062860491249401,37695.0,52396.0,1,44426.76383708
519,10520,0.22,0.15005268,0.2030250321867006,51110.0,70020.7,1,59513.906309524005
520,10521,0.25,0.0,0.0,315588.0,441823.2,0,441823.2
521,10522,0.22,0.16032788,0.2195822126379519,189740.0,259943.8,1,218267.56162685598
522,10523,0.24,0.15705188,0.2142595228755003,76072.0,105740.1,1,89133.418503612
523,10524,0.24,0.15575632,0.2121659566347005,254604.0,353899.6,1,298777.500654528
524,10525,0.26,0.0,0.0,184580.0,260257.8,0,260257.8
525,10526,0.23,0.15944098,0.2181371237917357,22864.0,31552.3,1,26521.570366745997
526,10527,0.27,0.0,0.0,216593.0,307562.1,0,307562.1
527,10528,0.23,0.16823223,0.2325974526519582,198638.0,274120.4,1,228004.51381950802
528,10529,0.24,0.0,0.0,165024.0,229383.4,0,229383.4
529,10530,0.25,0.0,0.0,215802.0,302122.8,0,302122.8
530,10531,0.22,0.1504869,0.2037166172010766,251580.0,344664.6,1,292797.09280626
531,10532,0.24,0.1641268,0.2258067611211843,116608.0,162085.1,1,135482.59120932
532,10533,0.24,0.16587347,0.2286877153997246,34272.0,47638.1,1,39736.203048793
533,10534,0.23,0.16695271,0.230473850410101,188560.0,260212.8,1,216769.567863312
534,10535,0.26,0.0,0.0,101970.0,143777.7,0,143777.7
535,10536,0.27,0.0,0.0,19038.0,27034.0,0,27034.0
536,10537,0.25,0.0,0.0,279378.0,391129.2,0,391129.2
537,10538,0.23,0.1641814,0.2258966359446894,211692.0,292135.0,1,244171.86671099998
538,10539,0.24,0.15493433,0.2108409864762345,50175.0,69743.2,1,58937.584035944
539,10540,0.23,0.155129,0.2111545431196005,209016.0,288442.1,1,243696.36546909998
540,10541,0.25,0.0,0.0,139902.0,195862.8,0,195862.8
541,10542,0.22,0.15317394,0.2080120573993673,312096.0,427571.5,1,362078.68871329
542,10543,0.24,0.0,0.0,29398.0,40863.2,0,40863.2
543,10544,0.24,0.0,0.0,111354.0,154782.1,0,154782.1
544,10545,0.23,0.15833984,0.2163471964741683,220600.0,304428.0,1,256224.91918848
545,10546,0.26,0.0,0.0,358302.0,505205.8,0,505205.8
546,10547,0.25,0.15231897,0.2066423681794555,31647.0,44305.8,1,37557.186178974
547,10548,0.25,0.16763502,0.2316054587015421,150780.0,211092.0,1,175705.58835816002
548,10549,0.24,0.0,0.0,85595.0,118977.0,0,118977.0
549,10550,0.23,0.16422427,0.2259672107252984,289770.0,399882.6,1,334212.17192929797
550,10551,0.24,0.15521118,0.2112869545314294,216680.0,301185.2,1,254437.889709464
551,10552,0.25,0.0,0.0,21375.0,29925.0,0,29925.0
552,10553,0.24,0.1695445,0.2347822068732159,179296.0,249221.4,1,206967.2823477
553,10554,0.24,0.16701677,0.2305800147981371,154192.0,214326.9,1,178530.713437887
554,10555,0.25,0.0,0.0,44844.0,62781.6,0,62781.6
555,10556,0.25,0.0,0.0,35104.0,49145.6,0,49145.6
556,10557,0.24,0.16950925,0.234723430092388,68268.0,94892.5,1,78807.343494375
557,10558,0.22,0.15326166,0.2081527440932933,205614.0,281691.2,1,238518.739080608
558,10559,0.22,0.1652012,0.2275774474040931,92820.0,127163.4,1,106155.85372392
559,10560,0.23,0.16486497,0.227022827075042,55971.0,77240.0,1,64505.8297172
560,10561,0.25,0.0,0.0,307728.0,430819.2,0,430819.2
561,10562,0.23,0.16695449,0.2304768001210401,65416.0,90274.1,1,75202.43367429101
562,10563,0.22,0.15385109,0.2090988375793096,117408.0,160849.0,1,136102.20602459
563,10564,0.24,0.0,0.0,137324.0,190880.4,0,190880.4
564,10565,0.23,0.15660584,0.2135380164358738,202367.0,279266.5,1,235531.73518364
565,10566,0.25,0.16627531,0.2293522175767638,159848.0,223787.2,1,186576.913945968
566,10567,0.26,0.0,0.0,234264.0,330312.2,0,330312.2
567,10568,0.24,0.16584861,0.228646626723238,114320.0,158904.8,1,132550.65979767198
568,10569,0.25,0.0,0.0,13680.0,19152.0,0,19152.0
569,10570,0.24,0.16534898,0.2278213558044893,9252.0,12860.3,1,10733.862512505999
570,10571,0.23,0.15774848,0.2153878594365731,206420.0,284859.6,1,239923.431086592
571,10572,0.24,0.16677913,0.2301862644175006,172206.0,239366.3,1,199444.996734681
572,10573,0.23,0.15689388,0.2140038575452399,175336.0,241963.7,1,204001.076287844
573,10574,0.25,0.0,0.0,14136.0,19790.4,0,19790.4
574,10575,0.27,0.0,0.0,150480.0,213681.6,0,213681.6
575,10576,0.25,0.0,0.0,208905.0,292467.0,0,292467.0
576,10577,0.25,0.16767627,0.2316739311277356,33488.0,46883.2,1,39021.999898336
577,10578,0.22,0.15199599,0.2061256626604865,220612.0,302238.4,1,256299.37517598402
578,10579,0.24,0.15450165,0.210144582186352,275884.0,383478.8,1,324230.69265998
579,10580,0.23,0.1613833,0.2213058659575942,107772.0,148725.4,1,124723.60415418
580,10581,0.25,0.0,0.0,418824.0,586353.6,0,586353.6
581,10582,0.26,0.0,0.0,77420.0,109162.2,0,109162.2
582,10583,0.24,0.15704513,0.214248598504449,25296.0,35161.4,1,29639.473366018003
583,10584,0.23,0.15436225,0.2099203677934197,202335.0,279222.3,1,236120.91752182497
584,10585,0.24,0.16605353,0.2289853921918994,14500.0,20155.0,1,16808.19110285
585,10586,0.25,0.0,0.0,27682.0,38754.8,0,38754.8
586,10587,0.25,0.0,0.0,197610.0,276654.0,0,276654.0
587,10588,0.25,0.0,0.0,188070.0,263298.0,0,263298.0
588,10589,0.24,0.16370343,0.2251102674019097,76518.0,106360.0,1,88948.5031852
589,10590,0.22,0.15677169,0.2138062033282539,198495.0,271938.1,1,229305.90448761097
590,10591,0.24,0.16387272,0.2253886848423364,59815.0,83142.8,1,69517.96321558401
591,10592,0.23,0.16562063,0.2282699349337941,17532.0,24194.2,1,20187.141353654
592,10593,0.24,0.1678513,0.2319645455193284,105469.0,146601.9,1,121994.58050252999
593,10594,0.23,0.16441356,0.2262789161585723,142296.0,196368.5,1,164082.85584314002
594,10595,0.23,0.15596299,0.2124994951346979,24783.0,34200.5,1,28866.487760505
595,10596,0.25,0.0,0.0,157780.0,220892.0,0,220892.0
596,10597,0.24,0.0,0.0,142006.0,197388.3,0,197388.3
597,10598,0.24,0.1537537,0.2089424260998246,99648.0,138510.7,1,117214.16738541001
598,10599,0.24,0.16429734,0.226087518974751,79852.0,110994.3,1,92758.23175483801
599,10600,0.24,0.0,0.0,359340.0,499482.6,0,499482.6
600,10601,0.24,0.15877643,0.2170563224946253,34120.0,47426.8,1,39896.542009676006
601,10602,0.25,0.0,0.0,55592.0,77828.8,0,77828.8
602,10603,0.25,0.0,0.0,162405.0,227367.0,0,227367.0
603,10604,0.24,0.16723138,0.2309357994300987,314347.0,436942.3,1,363871.83619062597
604,10605,0.25,0.0,0.0,92134.0,128987.6,0,128987.6
605,10606,0.24,0.16903839,0.2339387838867789,27000.0,37530.0,1,31185.9892233
606,10607,0.24,0.0,0.0,76167.0,105872.1,0,105872.1
607,10608,0.23,0.16501777,0.2272748193695091,163262.0,225301.6,1,188122.83239056802
608,10609,0.23,0.1680416,0.2322806524941631,84174.0,116160.1,1,96640.37093984001
609,10610,0.25,0.0,0.0,32166.0,45032.4,0,45032.4
610,10611,0.23,0.15284024,0.2074771304057217,58472.0,80691.4,1,68358.507058064
611,10612,0.24,0.16679488,0.2302123539519294,393036.0,546320.0,1,455196.6211584
612,10613,0.24,0.0,0.0,64025.0,88994.8,0,88994.8
613,10614,0.23,0.1586602,0.2168674654402418,184076.0,254024.9,1,213721.25856102
614,10615,0.23,0.16988695,0.2353534768547488,38320.0,52881.6,1,43897.70626488
615,10616,0.24,0.15949155,0.2182194390788099,357941.0,497538.0,1,418184.89319609996
616,10617,0.26,0.0,0.0,76596.0,108000.4,0,108000.4
617,10618,0.22,0.16250587,0.223143952662689,328833.0,450501.2,1,377292.11055795604
618,10619,0.24,0.15075952,0.2041511822422785,162876.0,226397.6,1,192266.006494848
619,10620,0.24,0.1658814,0.2287008226408089,30564.0,42484.0,1,35436.6946024
620,10621,0.25,0.0,0.0,76176.0,106646.4,0,106646.4
621,10622,0.25,0.0,0.0,222144.0,311001.6,0,311001.6
622,10623,0.24,0.0,0.0,171441.0,238303.0,0,238303.0
623,10624,0.23,0.16312622,0.2241618240208219,228800.0,315744.0,1,264237.87479232
624,10625,0.24,0.0,0.0,75075.0,104354.2,0,104354.2
625,10626,0.23,0.15098421,0.2045095551167548,23904.0,32987.5,1,28006.908372625
626,10627,0.25,0.0,0.0,38050.0,53270.0,0,53270.0
627,10628,0.23,0.16169114,0.2218094307150709,175406.0,242060.3,1,202921.29414425796
628,10629,0.22,0.16540089,0.2279070528843483,395840.0,542300.8,1,452603.76503228804
629,10630,0.24,0.1664233,0.2295971024621968,16656.0,23151.8,1,19298.80104306
630,10631,0.26,0.0,0.0,57183.0,80628.0,0,80628.0
631,10632,0.24,0.16446978,0.2263715213077511,150100.0,208639.0,1,174324.18957058
632,10633,0.26,0.0,0.0,20136.0,28391.8,0,28391.8
633,10634,0.25,0.0,0.0,421586.0,590220.4,0,590220.4
634,10635,0.26,0.0,0.0,286251.0,403613.9,0,403613.9
635,10636,0.24,0.0,0.0,227400.0,316086.0,0,316086.0
636,10637,0.24,0.0,0.0,110724.0,153906.4,0,153906.4
637,10638,0.25,0.16247874,0.223099472125639,2978.0,4169.2,1,3491.7936371919996
638,10639,0.24,0.0,0.0,221546.0,307948.9,0,307948.9
639,10640,0.25,0.0,0.0,210273.0,294382.2,0,294382.2
640,10641,0.25,0.16579877,0.2285642584104077,40376.0,56526.4,1,47154.392407472005
641,10642,0.24,0.16518527,0.2275511603634498,272256.0,378435.8,1,315923.78019933397
642,10643,0.24,0.16403277,0.2256520097085621,208280.0,289509.2,1,242020.20398351602
643,10644,0.25,0.0,0.0,112800.0,157920.0,0,157920.0
644,10645,0.25,0.0,0.0,146591.0,205227.4,0,205227.4
645,10646,0.25,0.0,0.0,80240.0,112336.0,0,112336.0
646,10647,0.23,0.0,0.0,217635.0,300336.3,0,300336.3
647,10648,0.23,0.15821493,0.2161444482497176,19368.0,26727.8,1,22499.062993946
648,10649,0.26,0.0,0.0,79064.0,111480.2,0,111480.2
649,10650,0.25,0.0,0.0,117762.0,164866.8,0,164866.8
650,10651,0.23,0.1539018,0.2091802937294985,54891.0,75749.6,1,64091.600210720004
651,10652,0.25,0.0,0.0,128970.0,180558.0,0,180558.0
652,10653,0.25,0.0,0.0,270774.0,379083.6,0,379083.6
653,10654,0.24,0.0,0.0,22320.0,31024.8,0,31024.8
654,10655,0.23,0.0,0.0,97130.0,134039.4,0,134039.4
655,10656,0.23,0.1596319,0.2184479456085969,195380.0,269624.4,1,226583.74474164002
656,10657,0.22,0.1694026,0.2345456294469497,70630.0,96763.1,1,80371.17927594001
657,10658,0.27,0.0,0.0,76808.0,109067.4,0,109067.4
658,10659,0.25,0.0,0.0,132160.0,185024.0,0,185024.0
659,10660,0.26,0.0,0.0,135083.0,190467.0,0,190467.0
660,10661,0.25,0.0,0.0,252672.0,353740.8,0,353740.8
661,10662,0.23,0.15433975,0.2098841851677431,86178.0,118925.6,1,100570.6526274
662,10663,0.24,0.16454585,0.2264968430643379,109044.0,151571.2,1,126630.78806048002
663,10664,0.26,0.0,0.0,124938.0,176162.6,0,176162.6
664,10665,0.26,0.0,0.0,21576.0,30422.2,0,30422.2
665,10666,0.26,0.0,0.0,98924.0,139482.8,0,139482.8
666,10667,0.26,0.0,0.0,230634.0,325193.9,0,325193.9
667,10668,0.25,0.0,0.0,133836.0,187370.4,0,187370.4
668,10669,0.23,0.16404957,0.2256796560293652,5658.0,7808.0,1,6527.1009574400005
669,10670,0.24,0.0,0.0,365862.0,508548.2,0,508548.2
670,10671,0.24,0.0,0.0,137616.0,191286.2,0,191286.2
671,10672,0.25,0.0,0.0,86575.0,121205.0,0,121205.0
672,10673,0.24,0.0,0.0,152295.0,211690.0,0,211690.0
673,10674,0.23,0.16030914,0.219551646661963,146394.0,202023.7,1,169637.454393382
674,10675,0.22,0.15948834,0.2182142137088259,8772.0,12017.6,1,10100.932925216
675,10676,0.24,0.16513619,0.2274701768423761,215625.0,299718.8,1,250224.37929662797
676,10677,0.23,0.0,0.0,106106.0,146426.3,0,146426.3
677,10678,0.22,0.15423475,0.20971535836924,44655.0,61177.3,1,51741.634428825004
678,10679,0.23,0.16588832,0.2287122606891201,297318.0,410298.8,1,342235.021369984
679,10680,0.25,0.0,0.0,149520.0,209328.0,0,209328.0
680,10681,0.22,0.15094523,0.2044473697497748,152608.0,209073.0,1,177514.42792821
681,10682,0.25,0.0,0.0,172731.0,241823.4,0,241823.4
682,10683,0.23,0.16352813,0.2248220845729097,25720.0,35493.6,1,29689.397965032
683,10684,0.24,0.0,0.0,356780.0,495924.2,0,495924.2
684,10685,0.22,0.16589056,0.2287159632194068,113288.0,155204.6,1,129457.621991424
685,10686,0.26,0.0,0.0,66240.0,93398.4,0,93398.4
686,10687,0.25,0.0,0.0,320397.0,448555.8,0,448555.8
687,10688,0.25,0.0,0.0,57442.0,80418.8,0,80418.8
688,10689,0.22,0.16042092,0.2197339862255739,225901.0,309484.4,1,259836.62782635202
689,10690,0.23,0.16518047,0.2275432397945936,157590.0,217474.2,1,181551.70943112602
690,10691,0.23,0.16424914,0.2260081563062944,18300.0,25254.0,1,21106.05221844
691,10692,0.23,0.1632748,0.2244058383803905,244321.0,337163.0,1,282112.7786076
692,10693,0.24,0.0,0.0,60287.0,83798.9,0,83798.9
693,10694,0.21,0.16784865,0.2319601446299403,308256.0,419228.2,1,348861.31258807
694,10695,0.25,0.16998951,0.2355246576461941,62745.0,87843.0,1,72910.61147307
695,10696,0.24,0.16721025,0.2309007615667699,21402.0,29748.8,1,24774.4957148
696,10697,0.25,0.0,0.0,35200.0,49280.0,0,49280.0
697,10698,0.24,0.16342105,0.2246461108063977,309936.0,430811.0,1,360407.41402845003
698,10699,0.23,0.1648197,0.2269481871160035,129888.0,179245.4,1,149702.22694562
699,10700,0.23,0.16829506,0.2327018990653102,50388.0,69535.4,1,57832.935684876
700,10701,0.24,0.16814455,0.2324517228323743,20547.0,28560.3,1,23758.041208634997
701,10702,0.24,0.15928943,0.2178904976774588,313434.0,435673.3,1,366275.14837678097
702,10703,0.23,0.15851708,0.2166349876715263,77990.0,107626.2,1,90565.609044504
703,10704,0.24,0.0,0.0,188692.0,262281.9,0,262281.9
704,10705,0.24,0.16829866,0.2327078840584771,157960.0,219564.4,1,182612.005696296
705,10706,0.24,0.1678458,0.231955411629239,139845.0,194384.6,1,161757.96130532
706,10707,0.24,0.0,0.0,84791.0,117859.5,0,117859.5
707,10708,0.22,0.15847042,0.2165592123333322,114126.0,156352.6,1,131575.337809908
708,10709,0.24,0.0,0.0,81970.0,113938.3,0,113938.3
709,10710,0.26,0.0,0.0,9282.0,13087.6,0,13087.6
710,10711,0.24,0.15909423,0.2175729683719496,80801.0,112313.4,1,94444.986108318
711,10712,0.24,0.0,0.0,138608.0,192665.1,0,192665.1
712,10713,0.26,0.0,0.0,393380.0,554665.8,0,554665.8
