,ID,int_rc
1000,11001,0.17825402319431305
1001,11002,0.03823486760258675
1002,11003,0.15535034239292145
1003,11004,0.16485165059566498
1004,11005,0.13577254116535187
1005,11006,0.1508796215057373
1006,11007,0.020373420567484573
1007,11008,0.13748933374881744
1008,11009,0.12919870018959045
1009,11010,0.05079919703304768
1010,11011,0.020794892956037075
1011,11012,0.14466969668865204
1012,11013,0.020104766921140254
1013,11014,0.11195807158946991
1014,11015,0.15264321863651276
1015,11016,0.14982225000858307
1016,11017,0.12359034270048141
1017,11018,0.031483613401651386
1018,11019,0.17441222071647644
1019,11020,0.027994922809302807
1020,11021,0.026004287395626307
1021,11022,0.15267348289489746
1022,11023,0.04323312126100064
1023,11024,0.1465018391609192
1024,11025,0.05257538706064224
1025,11026,0.17464450001716614
1026,11027,0.09907926619052887
1027,11028,0.1781662255525589
1028,11029,0.17397475242614746
1029,11030,0.15498954057693481
1030,11031,0.02285042473115027
1031,11032,0.024088584799319506
1032,11033,0.031655675247311596
1033,11034,0.14924776554107666
1034,11035,0.15965822339057922
1035,11036,0.16792577505111694
1036,11037,0.17293941974639893
1037,11038,0.17238707840442657
1038,11039,0.020041316241549794
1039,11040,0.02053551734890789
1040,11041,0.13920965790748596
1041,11042,0.06797017574310303
1042,11043,0.05385347872972489
1043,11044,0.14872947335243225
1044,11045,0.1282433122396469
1045,11046,0.05461682051420212
1046,11047,0.1270538717508316
1047,11048,0.022791185397654772
1048,11049,0.05721152946352959
1049,11050,0.11628277599811554
1050,11051,0.16941359639167786
1051,11052,0.02130396313033998
1052,11053,0.09358742088079453
1053,11054,0.15564873814582825
1054,11055,0.15896527469158173
1055,11056,0.15903618931770325
1056,11057,0.11082735657691956
1057,11058,0.16996051371097565
